pmid,projects,tier,year,route,p_tables,already_tried,next_action
29934780,emotion_regulation_2022,excluded,2018,other,0.747,nothing,manual: publisher html
29959509,cue_reactivity,excluded,2019,other,0.747,nothing,manual: publisher html
29960960,dementia,excluded,2018,pmc,0.747,elsevier-skipped,manual: pmc via browser
30029282,dementia,excluded,2018,other,0.747,elsevier-skipped,manual: publisher html
30035155,dementia,excluded,2018,pmc,0.747,elsevier-skipped,manual: pmc via browser
30049750,dementia,excluded,2018,other,0.747,elsevier-skipped,manual: publisher html
30058519,emotion_regulation_2022,excluded,2019,other,0.747,nothing,manual: publisher html
30058761,emotion_regulation_2022;vbm_of_substance_use,excluded,2019,other,0.747,nothing,manual: publisher html
30073554,emotion_regulation_2022,excluded,2018,other,0.747,nothing,manual: publisher html
30095582,emotion_regulation_2022,excluded,2018,other,0.747,nothing,manual: publisher html
30107413,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30111185,emotion_regulation_2022,excluded,2018,other,0.747,nothing,manual: publisher html
30116768,emotion_regulation_2022,excluded,2015,unknown,0.747,html-saved-no-tables,manual: re-save (current copy lacks tables)
30167865,emotion_regulation_2022,excluded,2018,other,0.747,nothing,manual: publisher html
30169711,emotion_regulation_2022,excluded,2019,other,0.747,nothing,manual: publisher html
30182624,dementia,excluded,2018,other,0.747,elsevier-skipped,manual: publisher html
30183086,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30194648,dementia,excluded,2018,other,0.747,elsevier-skipped,manual: publisher html
30204241,vbm_of_substance_use,excluded,2018,pmc,0.747,nothing,manual: pmc via browser
30240096,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30240509,decision_making,excluded,2019,pmc,0.747,nothing,manual: pmc via browser
30251758,cue_reactivity,excluded,2019,pmc,0.747,nothing,manual: pmc via browser
30255971,dementia,excluded,2018,pmc,0.747,elsevier-skipped,manual: pmc via browser
30276811,vbm_of_substance_use,excluded,2019,other,0.747,nothing,manual: publisher html
30282732,cue_reactivity,excluded,2018,pmc,0.747,nothing,manual: pmc via browser
30291183,dementia,excluded,2018,other,0.747,elsevier-skipped,manual: publisher html
30320576,dementia,excluded,2018,other,0.747,elsevier-skipped,manual: publisher html
30326496,dementia,excluded,2018,pmc,0.747,elsevier-skipped,manual: pmc via browser
30369528,dementia,excluded,2018,other,0.747,elsevier-skipped,manual: publisher html
30370983,decision_making,excluded,2019,elsevier,0.747,elsevier-failed,manual: publisher html
30379118,vbm_of_substance_use,excluded,2018,other,0.747,nothing,manual: publisher html
30394220,cue_reactivity,excluded,2019,other,0.747,nothing,manual: publisher html
30475767,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30506397,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30578340,decision_making,excluded,2019,pmc,0.747,nothing,manual: pmc via browser
30589303,vbm_of_substance_use,excluded,2019,other,0.747,nothing,manual: publisher html
30605431,vbm_of_substance_use,excluded,2018,other,0.747,nothing,manual: publisher html
30630176,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30633429,decision_making,excluded,2019,pmc,0.747,nothing,manual: pmc via browser
30638083,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30689572,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30690666,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30698757,dementia,excluded,2019,pmc,0.747,elsevier-skipped,manual: pmc via browser
30707189,dementia,excluded,2019,pmc,0.747,elsevier-skipped,manual: pmc via browser
30707358,dementia,excluded,2019,unknown,0.747,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
30714241,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30714955,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30734849,decision_making,excluded,2019,other,0.747,nothing,manual: publisher html
30760634,dementia,excluded,2019,pmc,0.747,elsevier-skipped,manual: pmc via browser
30796570,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30805850,cue_reactivity,excluded,2019,pmc,0.747,nothing,manual: pmc via browser
30813750,emotion_regulation_2022,excluded,2019,other,0.747,nothing,manual: publisher html
30816616,vbm_of_substance_use,excluded,2019,pmc,0.747,nothing,manual: pmc via browser
30834979,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30851133,dementia,excluded,2019,pmc,0.747,elsevier-skipped,manual: pmc via browser
30852650,cue_reactivity,excluded,2019,other,0.747,nothing,manual: publisher html
30868957,cue_reactivity,excluded,2019,other,0.747,nothing,manual: publisher html
30880661,emotion_regulation_2022,excluded,2019,other,0.747,nothing,manual: publisher html
30897955,emotion_regulation_2022,excluded,2019,other,0.747,nothing,manual: publisher html
30925612,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30925614,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
30958372,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
31008274,dementia,excluded,2016,pmc,0.747,elsevier-skipped,manual: pmc via browser
31028692,vbm_of_substance_use,excluded,2019,pmc,0.747,nothing,manual: pmc via browser
31062381,cue_reactivity,excluded,2019,pmc,0.747,nothing,manual: pmc via browser
31073964,emotion_regulation_2022,excluded,2019,other,0.747,nothing,manual: publisher html
31177233,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
31177556,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
31182509,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
31205125,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
31217828,vbm_of_substance_use,excluded,2019,pmc,0.747,nothing,manual: pmc via browser
31228866,cue_reactivity,excluded,2019,other,0.747,nothing,manual: publisher html
31249310,vbm_of_substance_use,excluded,2019,other,0.747,nothing,manual: publisher html
31250445,emotion_regulation_2022,excluded,2019,other,0.747,nothing,manual: publisher html
31284766,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
31287716,dementia,excluded,2019,pmc,0.747,elsevier-skipped,manual: pmc via browser
31306118,decision_making,excluded,2019,other,0.747,nothing,manual: publisher html
31356209,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
31365137,vbm_of_substance_use,excluded,2019,pmc,0.747,nothing,manual: pmc via browser
31391394,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
31392920,dementia,excluded,2019,pmc,0.747,elsevier-skipped,manual: pmc via browser
31393654,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
31428914,dementia,excluded,2019,unknown,0.747,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
31441517,emotion_regulation_2022,excluded,2019,other,0.747,nothing,manual: publisher html
31481163,dementia,excluded,2019,elsevier,0.747,elsevier-success;text-only,manual: publisher html
31523140,vbm_of_substance_use,excluded,2019,pmc,0.747,nothing,manual: pmc via browser
31562527,dementia,excluded,2019,pmc,0.747,elsevier-skipped,manual: pmc via browser
31591898,emotion_regulation_2022,excluded,2019,other,0.747,nothing,manual: publisher html
31617796,dementia,excluded,2019,pmc,0.747,elsevier-skipped,manual: pmc via browser
31673773,emotion_regulation_2022,excluded,2019,other,0.747,nothing,manual: publisher html
31753134,dementia,excluded,2019,elsevier,0.747,elsevier-success;text-only,manual: publisher html
32062656,dementia,excluded,2019,other,0.747,elsevier-skipped,manual: publisher html
32216234,cue_reactivity,excluded,2019,no-link,0.747,nothing,manual: resolve doi first
34996199,dementia,excluded,2018,other,0.747,elsevier-skipped,manual: publisher html
18927345,executive_function,excluded,2010,pmc,0.727,nothing,manual: pmc via browser
19406906,decision_making,excluded,2010,other,0.727,nothing,manual: publisher html
19629426,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
19653814,vbm_of_substance_use,excluded,2010,other,0.727,nothing,manual: publisher html
19684248,cue_reactivity,excluded,2010,other,0.727,nothing,manual: publisher html
19735480,emotion_regulation_2022,excluded,2010,other,0.727,nothing,manual: publisher html
19759202,dementia,excluded,2010,pmc,0.727,elsevier-skipped,manual: pmc via browser
19891807,vbm_of_substance_use,excluded,2010,other,0.727,nothing,manual: publisher html
19929329,cue_reactivity,excluded,2010,other,0.727,nothing,manual: publisher html
19955783,cue_reactivity,excluded,2010,other,0.727,nothing,manual: publisher html
19955785,cue_reactivity,excluded,2010,other,0.727,nothing,manual: publisher html
19967597,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20003584,dementia,excluded,2010,pmc,0.727,elsevier-skipped,manual: pmc via browser
20007241,emotion_regulation_2022,excluded,2010,unknown,0.727,html-saved-no-tables,manual: re-save (current copy lacks tables)
20026458,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20038441,emotion_regulation_2022,excluded,2010,elsevier,0.727,elsevier-success;text-only,manual: publisher html
20053886,cue_reactivity,excluded,2010,pmc,0.727,nothing,manual: pmc via browser
20080096,cue_reactivity,excluded,2010,elsevier,0.727,elsevier-skipped,manual: publisher html
20083207,dementia,excluded,2010,elsevier,0.727,elsevier-success;text-only,manual: publisher html
20087893,dementia,excluded,2010,pmc,0.727,elsevier-skipped,manual: pmc via browser
20112261,emotion_regulation_2022,excluded,2010,other,0.727,nothing,manual: publisher html
20127871,emotion_regulation_2022,excluded,2010,unknown,0.727,html-saved-no-tables,manual: re-save (current copy lacks tables)
20133780,dementia,excluded,2010,pmc,0.727,elsevier-skipped,manual: pmc via browser
20141309,emotion_regulation_2022,excluded,2010,other,0.727,nothing,manual: publisher html
20146921,dementia,excluded,2010,no-link,0.727,elsevier-skipped,manual: resolve doi first
20158954,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20164326,cue_reactivity,excluded,2010,pmc,0.727,nothing,manual: pmc via browser
20177696,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20182057,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20190005,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20196488,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20212429,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20303069,emotion_regulation_2022,excluded,2010,elsevier,0.727,elsevier-success;text-only,manual: publisher html
20308780,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20335036,dementia,excluded,2010,elsevier,0.727,elsevier-success;text-only,manual: publisher html
20360166,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20382629,decision_making,excluded,2011,other,0.727,nothing,manual: publisher html
20393800,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20404309,dementia,excluded,2010,unknown,0.727,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
20408734,dementia,excluded,2010,pmc,0.727,elsevier-skipped,manual: pmc via browser
20417658,cue_reactivity,excluded,2010,elsevier,0.727,elsevier-success;text-only,manual: publisher html
20440289,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20496755,dementia,excluded,2010,no-link,0.727,elsevier-skipped,manual: resolve doi first
20542982,dementia,excluded,2010,pmc,0.727,elsevier-skipped,manual: pmc via browser
20548124,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20562756,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20647266,vbm_of_substance_use,excluded,2010,other,0.727,nothing,manual: publisher html
20652311,emotion_regulation_2022,excluded,2010,other,0.727,nothing,manual: publisher html
20660866,dementia,excluded,2010,pmc,0.727,elsevier-skipped,manual: pmc via browser
20673934,dementia,excluded,2011,elsevier,0.727,elsevier-failed,manual: publisher html
20674934,dementia,excluded,2010,elsevier,0.727,elsevier-success;text-only,manual: publisher html
20683185,dementia,excluded,2010,unknown,0.727,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
20683187,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20697052,dementia,excluded,2010,pmc,0.727,elsevier-skipped,manual: pmc via browser
20704640,cue_reactivity,excluded,2011,other,0.727,nothing,manual: publisher html
20713947,dementia,excluded,2010,unknown,0.727,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
20726753,emotion_regulation_2022,excluded,2010,other,0.727,nothing,manual: publisher html
20814988,vbm_of_substance_use,excluded,2011,other,0.727,nothing,manual: publisher html
20819990,emotion_regulation_2022,excluded,2010,other,0.727,nothing,manual: publisher html
20820793,emotion_regulation_2022,excluded,2011,other,0.727,nothing,manual: publisher html
20849398,dementia,excluded,2011,other,0.727,elsevier-skipped,manual: publisher html
20862456,cue_reactivity,excluded,2011,pmc,0.727,nothing,manual: pmc via browser
20879247,dementia,excluded,2010,pmc,0.727,elsevier-skipped,manual: pmc via browser
20881128,cue_reactivity,excluded,2010,pmc,0.727,nothing,manual: pmc via browser
20938027,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20947212,dementia,excluded,2011,elsevier,0.727,elsevier-skipped,manual: publisher html
20950283,emotion_regulation_2022,excluded,2010,other,0.727,nothing,manual: publisher html
20960930,dementia,excluded,2010,other,0.727,elsevier-skipped,manual: publisher html
20962229,cue_reactivity,excluded,2010,pmc,0.727,nothing,manual: pmc via browser
20971753,dementia,excluded,2011,other,0.727,elsevier-skipped,manual: publisher html
21042206,dementia,excluded,2010,pmc,0.727,elsevier-skipped,manual: pmc via browser
21090900,dementia,excluded,2011,pmc,0.727,elsevier-skipped,manual: pmc via browser
21096481,dementia,excluded,2010,no-link,0.727,elsevier-skipped,manual: resolve doi first
